YEAR,LATITUDE,LONGITUDE,GENERAL_CAUSE,START_DATE,FUEL_TYPE
2024,54.332843,-114.775963,Incendiary,2024-05-18 20:46:00,O1b
2024,53.410617,-116.123917,Lightning,2024-06-04 22:51:00,C2
2024,53.400917,-115.72495,Lightning,2024-06-23 15:52:00,C2
2024,58.069867,-115.056433,Lightning,2024-07-11 13:00:00,C1
2024,52.498283,-115.923083,Oil & Gas Industry,2024-07-10 13:55:00,C2
2024,54.833667,-118.650333,Oil & Gas Industry,2024-07-16 11:37:00,O1a
2024,55.33785,-114.7408,Other Industry,2024-07-18 09:10:00,O1a
2024,56.6755,-117.247917,Incendiary,2024-03-28 13:50:00,O1a
2024,54.17195,-118.21125,Lightning,2024-08-11 18:00:00,S1
2024,58.584883,-118.82945,Lightning,2024-07-11 13:00:00,M2
2024,58.59707,-118.893092,Lightning,2024-07-11 09:47:00,M2
2024,51.722783,-115.405717,Lightning,2024-07-20 17:00:00,C3
2024,57.1919,-118.435733,Lightning,2024-07-23 23:00:00,C2
2024,57.232767,-118.423083,Lightning,2024-07-13 23:00:00,C2
2024,56.43835,-115.926707,Lightning,2024-07-08 17:15:00,C2
2024,57.225183,-115.8255,Lightning,2024-06-30 18:21:00,C2
2024,56.033378,-113.85808,Power Line Industry,2024-07-30 19:00:00,C2
2024,57.420957,-113.759147,Lightning,2024-07-10 15:10:00,C1
2024,54.519478,-117.380935,Lightning,2024-07-19 22:40:00,S1
2024,57.933917,-119.328517,Lightning,2024-08-23 17:00:00,M2
2024,54.103067,-115.451567,Under Investigation,2024-10-08 16:15:00,O1a
2024,54.341283,-114.765867,Under Investigation,2024-10-08 17:25:00,M2
2024,54.290333,-116.371133,Under Investigation,2024-10-08 17:45:00,C2
2024,56.195867,-116.96945,Lightning,2024-08-15 18:55:00,C2
2024,55.097467,-110.53035,Lightning,2024-07-16 16:00:00,C2
2024,56.637485,-111.145187,Recreation,2024-10-13 14:00:00,O1a
2024,58.83545,-117.424633,Recreation,2024-10-01 12:00:00,M1
2024,58.857783,-117.407417,Recreation,2024-10-14 12:00:00,M1
2024,50.579333,-115.056833,Lightning,2024-08-04 15:00:00,C3
2024,58.494283,-116.564583,Agriculture Industry,2024-08-20 19:30:00,O1b
2024,55.401383,-119.723333,Resident,2024-08-30 15:45:00,S1
2024,53.791383,-116.1175,Power Line Industry,2024-10-08 16:30:00,O1b
2024,53.700767,-116.163717,Power Line Industry,2024-10-08 16:30:00,O1b
2024,53.62395,-115.771083,Power Line Industry,2024-10-08 16:30:00,O1b
2024,57.293817,-118.643367,Lightning,2024-07-15 22:00:00,M2
2024,55.787083,-111.514083,Lightning,2024-07-10 18:00:00,C2
2024,55.42055,-110.78385,Lightning,2024-07-22 07:00:00,C2
2024,52.449667,-116.819667,Lightning,2024-07-22 12:00:00,C2
2024,55.881167,-119.093833,Lightning,2024-07-23 21:13:00,M2
2024,59.039667,-119.046283,Lightning,2024-07-01 01:30:00,M2
2024,55.10065,-111.119267,Lightning,2024-07-16 17:00:00,C2
2024,57.399483,-112.478283,Recreation,2024-09-24 13:00:00,C3
2024,58.466083,-114.538917,Resident,2024-10-14 13:00:00,O1b
2024,56.591477,-112.247133,Lightning,2024-07-16 14:23:00,C1
2024,56.246653,-110.22314,Lightning,2024-07-11 18:42:00,C2
2024,56.221183,-110.427267,Lightning,2024-07-12 10:45:00,C2
2024,55.73105,-110.435342,Lightning,2024-07-06 17:00:00,C2
2024,59.1433,-119.868067,Lightning,2024-07-02 09:42:00,C1
2024,55.698817,-119.376983,Lightning,2024-08-24 00:26:00,M1
2024,51.290947,-114.862412,Undetermined,2024-11-09 13:00:00,C2
2024,49.81374,-113.97836,Recreation,2024-11-16 08:00:00,C2
2024,55.88885,-115.814883,Undetermined,2024-07-31 19:45:00,O1b
2024,56.002467,-110.940117,Lightning,2024-07-14 13:30:00,C2
2024,56.485167,-115.32255,Undetermined,2024-08-20 20:45:00,M2
2024,54.23825,-115.741417,Under Investigation,2024-10-08 16:15:00,C2
2024,53.89065,-115.442983,Under Investigation,2024-10-08 16:20:00,O1a
2024,54.308867,-115.251767,Under Investigation,2024-10-08 17:46:00,M2
2024,59.2725,-115.648667,Lightning,2024-06-29 15:00:00,C1
2024,54.146115,-116.641,Under Investigation,2024-09-27 12:30:00,O1a
2024,53.714617,-115.408417,Agriculture Industry,2024-08-03 16:40:00,O1a
2024,52.721,-115.776367,Lightning,2024-08-12 16:00:00,C2
2024,58.61305,-119.1732,Lightning,2024-07-17 11:00:00,M2
2024,55.54745,-119.458467,Government,2024-08-15 15:20:00,M2
2024,56.56075,-113.32185,Lightning,2024-08-13 16:05:00,C2
2024,55.918133,-110.735517,Incendiary,2024-09-10 14:00:00,S2
2024,54.1075,-118.297333,Undetermined,2024-08-02 17:57:00,C2
2024,58.587585,-119.497532,Lightning,2024-08-02 00:00:00,C2
2024,58.582217,-119.457883,Lightning,2024-08-02 00:00:00,C2
2024,58.533,-117.8685,Lightning,2024-08-02 00:00:00,S2
2024,55.095883,-119.902917,Lightning,2024-08-24 01:32:00,M2
2024,58.891983,-117.004867,Lightning,2024-06-27 14:00:00,C2
2024,55.184383,-110.650133,Lightning,2024-07-20 14:00:00,M2
2024,57.617183,-117.858983,Lightning,2024-07-13 19:00:00,C2
2024,55.95575,-119.671733,Agriculture Industry,2024-01-01 12:00:00,S2
2024,58.020183,-118.6842,Lightning,2024-08-13 19:00:00,C2
2024,58.430217,-118.5671,Lightning,2024-07-24 12:00:00,C2
2024,58.7445,-114.203683,Lightning,2024-07-16 06:00:00,S1
2024,56.02075,-110.961033,Lightning,2024-07-16 15:30:00,M1
2024,55.2664,-111.21795,Lightning,2024-08-13 17:00:00,C2
2024,55.418667,-112.541667,Lightning,2024-08-13 17:18:00,C2
2024,58.740667,-117.415833,Lightning,2024-07-23 13:10:00,C2
2024,57.954667,-117.907017,Lightning,2024-08-23 17:15:00,M2
2024,52.680833,-115.0783,Power Line Industry,2024-09-16 16:00:00,M2
2024,58.660633,-118.560403,Lightning,2024-07-22 23:40:00,C2
2024,58.314833,-118.674167,Lightning,2024-07-23 13:00:00,C2
2024,55.996067,-115.542917,Under Investigation,2024-11-13 00:00:00,D1
2024,52.826833,-115.281717,Lightning,2024-07-10 18:43:00,M2
2024,56.463683,-117.682283,Agriculture Industry,2024-11-03 16:00:00,S2
2024,53.603383,-116.60845,Recreation,2024-09-30 08:00:00,M1
2024,58.673333,-114.1515,Lightning,2024-07-18 10:00:00,C2
2024,56.57595,-111.793967,Under Investigation,2024-05-09 16:00:00,M1
2024,56.35,-111.345667,Lightning,2024-07-01 15:45:00,C2
2024,56.35115,-111.324817,Lightning,2024-07-01 14:45:00,C2
2024,57.5488,-111.86635,Lightning,2024-07-02 13:16:00,M2
2024,57.553967,-111.203467,Lightning,2024-07-02 17:27:00,C2
2024,56.3299,-112.003183,Lightning,2024-07-02 18:28:00,C2
2024,56.317517,-111.9807,Lightning,2024-07-02 18:02:00,C2
2024,57.358452,-110.956948,Lightning,2024-07-02 18:09:00,C1
2024,55.135,-111.025617,Lightning,2024-07-16 16:30:00,C3
2024,55.7835,-110.827333,Lightning,2024-07-05 18:40:00,C2
2024,53.478195,-118.873277,Lightning,2024-07-19 13:50:00,C2
2024,57.469467,-117.26,Lightning,2024-07-18 10:00:00,M2
2024,54.44795,-111.198333,Under Investigation,2024-09-06 14:30:00,M2
2024,53.657117,-115.11575,Agriculture Industry,2024-08-12 13:50:00,O1a
2024,53.60575,-115.1617,Resident,2024-09-03 18:00:00,O1b
2024,53.618383,-116.350367,Power Line Industry,2024-10-08 16:30:00,M1
2024,53.803333,-116.249,Power Line Industry,2024-10-08 16:30:00,O1b
2024,54.501273,-116.198745,Lightning,2024-07-16 03:51:00,S1
2024,56.557432,-113.34594,Lightning,2024-08-13 16:05:00,C2
2024,56.555917,-113.313683,Lightning,2024-08-13 16:28:00,C2
2024,56.548833,-113.356217,Lightning,2024-08-13 16:40:00,C2
2024,56.607467,-113.553133,Lightning,2024-08-13 15:45:00,C2
2024,56.57475,-113.325133,Lightning,2024-08-13 16:20:00,C2
2024,56.863833,-113.490383,Lightning,2024-08-13 16:15:00,C2
2024,57.2053,-113.18745,Lightning,2024-08-13 16:46:00,M2
2024,56.47695,-113.64445,Lightning,2024-08-13 16:38:00,C1
2024,54.363633,-116.4906,Lightning,2024-07-16 02:03:00,C2
2024,50.140917,-114.171633,Lightning,2024-08-05 20:00:00,M2
2024,54.24575,-118.202467,Lightning,2024-07-20 07:00:00,C3
2024,59.922283,-111.859183,Lightning,2024-07-23 20:54:00,C2
2024,56.383233,-110.877183,Undetermined,2024-07-24 10:00:00,S2
2024,57.485467,-115.7277,Lightning,2024-07-13 23:30:00,C2
2024,57.840833,-116.062167,Lightning,2024-07-13 23:00:00,C2
2024,56.764817,-111.742583,Recreation,2024-10-12 16:40:00,S1
2024,58.873217,-117.915133,Lightning,2024-08-10 14:00:00,M2
2024,54.914967,-112.52405,Undetermined,2024-07-09 14:20:00,O1b
2024,51.256333,-114.994633,Power Line Industry,2024-10-31 10:00:00,C2
2024,58.842483,-114.2365,Lightning,2024-08-21 14:00:00,C2
2024,55.8135,-111.306833,Lightning,2024-07-01 19:00:00,C2
2024,51.7267,-114.873667,Lightning,2024-09-02 17:47:00,M2
2024,54.429997,-114.683578,Undetermined,2024-08-09 15:35:00,O1a
2024,51.145033,-114.76445,Power Line Industry,2024-10-19 08:00:00,O1b
2024,59.697717,-117.1216,Lightning,2024-07-02 12:00:00,C2
2024,59.794133,-116.955917,Lightning,2024-07-02 12:20:00,S2
2024,59.790833,-116.947717,Lightning,2024-07-02 12:30:00,S2
2024,59.035967,-119.857083,Lightning,2024-08-01 17:00:00,C2
2024,56.001733,-110.935382,Lightning,2024-07-11 21:00:00,C2
2024,50.789717,-115.32285,Lightning,2024-08-02 18:00:00,C2
2024,54.199067,-115.993088,Lightning,2024-08-15 17:30:00,S1
2024,59.753468,-117.190689,Lightning,2024-07-06 07:30:00,C2
2024,59.566583,-117.948667,Lightning,2024-07-02 19:00:00,C2
2024,56.472313,-111.98066,Lightning,2024-07-16 15:00:00,C2
2024,58.588217,-119.368083,Lightning,2024-08-01 17:00:00,M2
2024,56.902683,-119.921883,Lightning,2024-08-12 20:00:00,C2
2024,55.478783,-119.9905,Recreation,2024-07-27 09:30:00,O1b
2024,54.115372,-116.728017,Under Investigation,2024-09-07 15:00:00,C2
2024,52.8208,-116.751867,Lightning,2024-07-25 12:00:00,C2
2024,52.49,-116.265,Lightning,2024-07-31 15:00:00,C2
2024,52.031272,-115.375908,Lightning,2024-07-31 14:00:00,O1b
2024,52.3157,-116.330033,Recreation,2024-08-05 16:17:00,O1b
2024,55.129483,-110.616267,Lightning,2024-07-16 15:50:00,C2
2024,56.477783,-111.527683,Lightning,2024-07-01 15:02:00,C2
2024,59.572464,-119.452309,Lightning,2024-09-19 12:00:00,C2
2024,51.26706,-115.037498,Recreation,2024-10-05 18:00:00,M2
2024,55.888933,-111.3868,Lightning,2024-08-08 13:00:00,M2
2024,55.54745,-119.458467,Lightning,2024-08-11 15:40:00,C2
2024,55.57625,-119.5835,Lightning,2024-07-21 23:00:00,M2
2024,55.538667,-119.472,Lightning,2024-08-11 15:40:00,M2
2024,58.52275,-117.421417,Lightning,2024-09-03 16:59:00,C1
2024,54.58745,-119.098167,Forest Industry,2024-08-09 07:00:00,S1
2024,58.620867,-117.916617,Lightning,2024-07-10 09:00:00,C2
2024,58.08605,-117.90375,Lightning,2024-07-09 12:00:00,M2
2024,52.459967,-116.269833,Lightning,2024-09-21 17:14:00,S2
2024,54.226483,-118.670983,Lightning,2024-08-10 18:20:00,C2
2024,55.6007,-112.421367,Lightning,2024-08-13 16:00:00,C2
2024,55.588717,-112.670267,Lightning,2024-08-13 16:45:00,C2
2024,55.646833,-112.374217,Lightning,2024-08-13 16:55:00,C2
2024,55.612533,-112.363533,Lightning,2024-08-13 16:00:00,C2
2024,55.300333,-112.621833,Lightning,2024-08-13 17:25:00,C2
2024,55.015217,-118.383,Recreation,2024-09-26 12:00:00,O1a
2024,59.036667,-117.018333,Lightning,2024-07-03 11:00:00,C2
2024,59.195483,-114.909817,Lightning,2024-07-01 21:07:00,C2
2024,59.137133,-119.870417,Lightning,2024-07-04 11:00:00,C2
2024,58.434967,-118.373867,Lightning,2024-08-10 08:00:00,C2
2024,59.719717,-117.159967,Lightning,2024-07-01 21:49:00,M2
2024,55.813783,-110.9986,Lightning,2024-07-16 15:45:00,C2
2024,56.106683,-110.18775,Government,2024-07-01 18:00:00,C2
2024,59.820123,-117.855595,Lightning,2024-07-01 13:58:00,C1
2024,58.564917,-117.643383,Lightning,2024-08-15 22:00:00,C1
2024,56.906933,-112.8906,Lightning,2024-07-01 16:39:00,C2
2024,57.754833,-110.758467,Lightning,2024-07-02 18:03:00,C2
2024,57.421817,-116.704217,Lightning,2024-07-10 23:00:00,C2
2024,52.984672,-115.550099,Recreation,2024-11-16 12:00:00,M1
2024,53.56525,-116.5383,Undetermined,2024-09-27 13:15:00,O1b
2024,55.812867,-111.550083,Lightning,2024-07-18 13:00:00,C2
2024,54.798,-111.835663,Resident,2024-05-12 20:40:00,O1a
2024,56.06996,-110.376617,Lightning,2024-07-02 12:58:00,C2
2024,56.4018,-111.167367,Resident,2024-11-22 14:45:00,S2
2024,54.063607,-115.48642,Under Investigation,2024-09-10 14:30:00,O1b
2024,59.677,-117.143167,Lightning,2024-07-01 21:35:00,C2
2024,54.682685,-118.449335,Lightning,2024-07-22 18:20:00,C2
2024,58.161417,-119.381993,Lightning,2024-08-19 17:30:00,M2
2024,56.296883,-119.093917,Lightning,2024-09-07 16:00:00,O1b
2024,55.9354,-110.72025,Incendiary,2024-11-13 14:00:00,O1a
2024,55.916833,-113.900833,Incendiary,2024-05-13 17:30:00,O1b
2024,55.641583,-119.893167,Lightning,2024-07-23 04:21:00,M2
2024,57.765283,-113.1638,Lightning,2024-07-04 18:49:00,C2
2024,55.73,-110.945,Lightning,2024-07-17 14:10:00,C2
2024,56.540817,-111.659533,Government,2024-08-11 21:00:00,M2
2024,56.223253,-118.144262,Agriculture Industry,2024-09-02 12:00:00,O1b
2024,57.363,-110.788283,Lightning,2024-07-02 17:40:00,C2
2024,57.147283,-112.921917,Lightning,2024-07-04 18:49:00,C2
2024,54.802217,-111.556667,Lightning,2024-07-17 17:35:00,C2
2024,55.90373,-110.74952,Resident,2024-09-09 10:00:00,O1b
2024,55.503283,-110.246517,Lightning,2024-07-24 14:00:00,C1
2024,56.6109,-111.581667,Recreation,2024-08-11 13:00:00,C2
2024,55.140417,-111.20545,Lightning,2024-07-16 16:30:00,C2
2024,51.049837,-115.166801,Recreation,2024-07-28 16:00:00,O1b
2024,58.2023,-116.209583,Agriculture Industry,2024-08-08 13:55:00,O1b
2024,58.226833,-117.778083,Lightning,2024-07-23 12:11:00,C1
2024,50.830583,-114.615133,Recreation,2024-10-26 08:00:00,C2
2024,50.74775,-114.57196,Resident,2024-10-28 12:30:00,O1b
2024,49.389743,-114.221015,Recreation,2024-09-07 14:30:00,C1
2024,56.702667,-111.9295,Lightning,2024-07-16 15:06:00,C2
2024,55.668972,-112.148973,Resident,2024-09-20 20:44:00,O1b
2024,52.36895,-115.054883,Resident,2024-09-01 16:32:00,O1b
2024,59.168357,-117.665256,Lightning,2024-07-26 23:00:00,C2
2024,55.7372,-119.2299,Lightning,2024-07-22 20:00:00,M2
2024,55.057217,-117.510233,Incendiary,2024-09-07 22:30:00,O1a
2024,57.309283,-112.569617,Lightning,2024-07-10 16:10:00,C2
2024,59.171467,-114.93385,Lightning,2024-07-01 20:26:00,C2
2024,58.654255,-117.47014,Lightning,2024-07-04 16:30:00,C2
2024,54.948183,-112.96537,Recreation,2024-10-11 10:00:00,M1
2024,58.561667,-117.881783,Lightning,2024-07-03 19:00:00,D1
2024,55.625447,-116.341722,Resident,2023-11-30 10:00:00,D1
2024,56.7068,-111.048767,Lightning,2024-07-16 16:54:00,M2
2024,56.42165,-111.598383,Lightning,2024-08-13 17:25:00,C2
2024,59.137117,-119.870533,Lightning,2024-07-02 10:00:00,C2
2024,52.284383,-115.836917,Lightning,2024-10-25 12:00:00,C3
2024,55.577433,-112.12735,Lightning,2024-07-17 15:00:00,C2
2024,56.9375,-113.025333,Lightning,2024-07-11 02:30:00,C2
2024,57.188007,-112.763657,Government,2024-11-20 10:00:00,M2
2024,49.75825,-114.431117,Lightning,2024-08-01 16:00:00,C3
2024,51.9964,-114.86875,Lightning,2024-09-04 12:00:00,C3
2024,55.736828,-115.105843,Power Line Industry,2024-10-05 23:30:00,M2
2024,59.060983,-119.076817,Lightning,2024-07-20 00:42:00,M2
2024,53.9776,-115.363533,Under Investigation,2024-09-01 16:15:00,O1b
2024,55.246042,-117.290312,Agriculture Industry,2024-09-27 18:52:00,O1a
2024,55.799967,-111.116233,Lightning,2024-07-16 15:40:00,C2
2024,58.216,-116.096086,Agriculture Industry,2024-08-22 17:10:00,O1a
2024,58.839855,-114.677611,Lightning,2024-06-30 19:23:00,C2
2024,51.897117,-115.377317,Lightning,2024-08-04 13:21:00,C2
2024,54.453545,-117.430627,Lightning,2024-09-02 16:56:00,S2
2024,55.8048,-119.271617,Lightning,2024-08-05 18:44:00,M2
2024,52.754533,-116.329833,Lightning,2024-07-26 14:00:00,S2
2024,58.019717,-116.783333,Power Line Industry,2024-07-10 19:50:00,M2
2024,58.674833,-115.026333,Lightning,2024-07-11 13:00:00,C2
2024,55.547467,-110.903533,Power Line Industry,2024-09-11 08:00:00,S1
2024,54.443462,-117.481078,Lightning,2024-07-19 18:14:00,C2
2024,59.0959,-119.496067,Lightning,2024-08-09 00:00:00,M2
2024,57.895667,-115.1405,Lightning,2024-07-13 23:00:00,M2
2024,54.972717,-115.02005,Lightning,2024-08-13 14:23:00,C3
2024,51.47235,-114.73275,Lightning,2024-08-04 15:30:00,C2
2024,55.494283,-119.722867,Lightning,2024-07-19 20:00:00,M2
2024,56.0625,-110.4875,Lightning,2024-07-01 20:00:00,C2
2024,58.402967,-116.0319,Power Line Industry,2024-08-23 23:00:00,O1b
2024,58.551,-117.919833,Lightning,2024-07-03 11:00:00,C1
2024,59.699167,-117.148033,Lightning,2024-07-08 11:00:00,C2
2024,58.673167,-114.154,Lightning,2024-07-08 23:00:00,M1
2024,52.117173,-115.195637,Power Line Industry,2024-08-02 16:38:00,C2
2024,54.576092,-117.507783,Lightning,2024-07-19 18:00:00,S1
2024,52.477,-116.521333,Lightning,2024-07-22 12:00:00,C2
2024,55.642917,-119.66935,Lightning,2024-07-19 16:37:00,M2
2024,55.669217,-119.50355,Lightning,2024-07-23 04:53:00,C2
2024,55.698867,-119.376883,Lightning,2024-08-11 17:35:00,S2
2024,51.9495,-114.805217,Recreation,2024-10-28 13:00:00,M1
2024,58.985617,-119.41895,Lightning,2024-07-04 00:00:00,C2
2024,55.167219,-114.038608,Undetermined,2024-08-28 15:10:00,O1b
2024,59.154683,-119.823717,Lightning,2024-07-02 09:32:00,C1
2024,54.94435,-110.94405,Lightning,2024-07-16 17:20:00,C2
2024,55.12455,-117.05,Under Investigation,2024-08-03 17:40:00,O1b
2024,51.26435,-114.92245,Power Line Industry,2024-09-25 13:30:00,M1
2024,58.965904,-119.84872,Lightning,2024-07-03 11:00:00,M2
2024,57.308,-115.7485,Lightning,2024-07-10 21:54:00,C2
2024,56.1177,-111.155833,Lightning,2024-09-02 16:00:00,S2
2024,55.145867,-111.149367,Lightning,2024-07-16 15:57:00,M2
2024,50.005417,-114.08715,Recreation,2024-10-06 08:00:00,O1b
2024,49.836417,-113.961567,Recreation,2024-10-06 10:00:00,S1
2024,56.47276,-118.708695,Agriculture Industry,2024-11-20 12:00:00,M2
2024,57.4243,-115.076967,Lightning,2024-07-10 23:00:00,C2
2024,52.52075,-116.2399,Lightning,2024-07-22 17:00:00,C3
2024,58.34195,-119.1813,Lightning,2024-07-10 11:16:00,C2
2024,59.118917,-117.603667,Lightning,2024-07-10 15:00:00,C1
2024,57.453367,-115.7208,Recreation,2024-10-01 12:00:00,C2
2024,49.392667,-114.4385,Lightning,2024-09-05 18:00:00,C2
2024,55.1217,-110.530167,Lightning,2024-07-16 15:50:00,C3
2024,55.959383,-110.764517,Lightning,2024-07-10 19:39:00,C2
2024,55.0635,-110.866417,Lightning,2024-07-16 17:40:00,O1b
2024,59.56795,-119.283083,Lightning,2024-07-01 17:50:00,C1
2024,55.7647,-119.633917,Lightning,2024-07-22 06:20:00,C2
2024,55.805917,-119.2708,Lightning,2024-07-19 20:36:00,M2
2024,55.442867,-119.686633,Lightning,2024-07-22 01:00:00,O1b
2024,55.777123,-119.528515,Lightning,2024-07-19 23:50:00,C2
2024,57.313383,-115.035733,Lightning,2024-07-10 11:08:00,C1
2024,57.306767,-114.654633,Lightning,2024-07-10 10:43:00,C1
2024,55.573467,-114.172283,Lightning,2024-07-13 15:42:00,C2
2024,55.804333,-119.271167,Lightning,2024-07-21 21:21:00,M2
2024,55.724083,-119.269417,Lightning,2024-08-04 15:02:00,M2
2024,54.216383,-118.201533,Lightning,2024-08-12 16:07:00,S1
2024,52.371117,-114.966767,Oil & Gas Industry,2024-08-29 14:29:00,O1b
2024,55.955427,-115.72999,Lightning,2024-07-10 07:37:00,C2
2024,54.598167,-119.2355,Lightning,2024-07-21 01:00:00,C2
2024,50.612117,-115.128333,Recreation,2024-08-13 20:00:00,C2
2024,56.019633,-113.366133,Power Line Industry,2024-08-20 15:30:00,O1b
2024,50.721617,-114.804367,Recreation,2024-08-04 14:00:00,O1b
2024,58.366,-116.242667,Agriculture Industry,2024-08-29 14:10:00,O1b
2024,55.756667,-110.8181,Lightning,2024-07-05 20:00:00,C2
2024,55.712133,-110.720533,Lightning,2024-07-16 16:20:00,C2
2024,55.900217,-119.592133,Lightning,2024-07-19 17:15:00,M2
2024,58.693167,-116.7605,Lightning,2024-07-30 00:00:00,M2
2024,58.292583,-117.650005,Lightning,2024-07-31 19:30:00,O1b
2024,55.7238,-119.497367,Lightning,2024-07-21 02:00:00,M2
2024,56.791333,-111.1969,Lightning,2024-08-12 20:18:00,S1
2024,59.157017,-114.964333,Lightning,2024-07-01 20:33:00,C2
2024,54.857033,-115.002133,Lightning,2024-08-13 15:43:00,C2
2024,51.85145,-114.8688,Resident,2024-08-01 16:00:00,O1b
2024,56.18225,-111.016117,Lightning,2024-07-29 14:00:00,M2
2024,55.5282,-119.775617,Lightning,2024-07-21 21:50:00,C2
2024,56.92445,-113.6143,Lightning,2024-08-13 16:25:00,C2
2024,57.62748,-117.029218,Lightning,2024-07-18 13:00:00,C2
2024,59.65645,-119.619233,Lightning,2024-07-03 11:00:00,C2
2024,59.051433,-115.095723,Lightning,2024-07-01 20:59:00,C2
2024,55.72655,-112.806117,Lightning,2024-07-13 15:00:00,C2
2024,55.59905,-116.714567,Power Line Industry,2024-10-08 15:10:00,O1b
2024,56.315583,-119.057033,Oil & Gas Industry,2024-09-26 04:00:00,O1b
2024,49.396783,-114.314117,Recreation,2024-09-29 18:00:00,C2
2024,53.600383,-116.179383,Resident,2024-07-28 00:30:00,O1a
2024,55.6835,-114.481508,Resident,2024-09-14 16:30:00,O1b
2024,55.3727,-112.004133,Lightning,2024-07-31 13:00:00,C2
2024,55.275367,-111.070883,Lightning,2024-07-16 15:57:00,C2
2024,56.902917,-119.921283,Lightning,2024-08-12 20:00:00,C2
2024,54.126655,-115.724418,Undetermined,2024-08-09 16:00:00,C2
2024,58.509018,-116.640038,Agriculture Industry,2024-10-10 14:30:00,S2
2024,56.398693,-110.189203,Lightning,2024-07-12 03:45:00,C2
2024,56.38755,-111.029067,Power Line Industry,2024-09-05 16:40:00,O1b
2024,54.734902,-115.03595,Lightning,2024-07-10 13:12:00,M2
2024,58.858,-114.494367,Lightning,2024-06-28 18:32:00,S1
2024,58.669333,-119.159033,Lightning,2024-07-03 11:00:00,C1
2024,58.505333,-115.131833,Resident,2024-10-06 10:00:00,M2
2024,54.079033,-115.553183,Under Investigation,2024-10-06 18:10:00,O1b
